studyInstanceUID,filepath
1.2.276.0.7230010.3.1.2.8323329.4153.1517874306.234917,"/defaultStorage/fsRetrieve/86/0b/860bd98acd584011afdba59bcc4c05d2.dcm"
1.2.276.0.7230010.3.1.2.8323329.24258.1517874453.448428,"/defaultStorage/fsRetrieve/bb/0c/bb0c0890920b44d793eeae8078b082cb.dcm"
1.2.276.0.7230010.3.1.2.8323329.11949.1517874362.299797,"/defaultStorage/fsRetrieve/92/fb/92fbc11aacf144a1a0fe2c136817c9c0.dcm"
1.2.276.0.7230010.3.1.2.8323329.29340.1517874491.107717,"/defaultStorage/fsRetrieve/bc/27/bc2737db59d44a49ad4754b4a4c8d251.dcm"
1.2.276.0.7230010.3.1.2.8323329.14433.1517874379.382568,"/defaultStorage/fsRetrieve/cc/c7/ccc7870f5cf241d68d64a1cb37b7965f.dcm"
1.2.276.0.7230010.3.1.2.8323329.27644.1517874479.663525,"/defaultStorage/fsRetrieve/c3/40/c34080a9c8c84bdcad26c1f5e20e55d5.dcm"
1.2.276.0.7230010.3.1.2.8323329.12587.1517874366.502768,"/defaultStorage/fsRetrieve/60/a6/60a6f22219104064b6babeb5ad14d806.dcm"
1.2.276.0.7230010.3.1.2.8323329.1682.1517874292.301762,"/defaultStorage/fsRetrieve/41/82/4182bfb5aee0498f969dfb9352d575ce.dcm"
1.2.276.0.7230010.3.1.2.8323329.13886.1517874375.364570,"/defaultStorage/fsRetrieve/20/1d/201d12f79a16493c8b17e2ba23327781.dcm"
1.2.276.0.7230010.3.1.2.8323329.31229.1517874507.598674,"/defaultStorage/fsRetrieve/e0/80/e080f593214c4bbb94a2db37e5b9354e.dcm"
1.2.276.0.7230010.3.1.2.8323329.2610.1517874297.497993,"/defaultStorage/fsRetrieve/61/00/6100beb579f74d71918ae676565ac5dd.dcm"
1.2.276.0.7230010.3.1.2.8323329.16495.1517874397.887945,"/defaultStorage/fsRetrieve/9c/66/9c66bb7d4e7c4f11ad01f181042372ac.dcm"
1.2.276.0.7230010.3.1.2.8323329.12827.1517874367.892619,"/defaultStorage/fsRetrieve/24/d5/24d5856eb29047ad844be720e038202c.dcm"
1.2.276.0.7230010.3.1.2.8323329.8998.1517874340.621720,"/defaultStorage/fsRetrieve/97/47/9747aa7e05f14ed195873dfca0ee1bda.dcm"
1.2.276.0.7230010.3.1.2.8323329.13213.1517874370.291291,"/defaultStorage/fsRetrieve/d6/58/d658777ebaf24184b7b176b865c0e77d.dcm"
1.2.276.0.7230010.3.1.2.8323329.24439.1517874454.470755,"/defaultStorage/fsRetrieve/f7/76/f7766d2b112f4b098d085e90cb9f3d67.dcm"
1.2.276.0.7230010.3.1.2.8323329.2237.1517874295.420253,"/defaultStorage/fsRetrieve/aa/f4/aaf4d198438c4c16b362a4bfefc9b05d.dcm"
1.2.276.0.7230010.3.1.2.8323329.30786.1517874504.386979,"/defaultStorage/fsRetrieve/b0/40/b0408ba26c8e4707a0ca463f1f64d048.dcm"
1.2.276.0.7230010.3.1.2.8323329.13550.1517874373.250040,"/defaultStorage/fsRetrieve/ee/f6/eef60dd13a244d44a0a01d819fbd6029.dcm"
1.2.276.0.7230010.3.1.2.8323329.18956.1517874414.512042,"/defaultStorage/fsRetrieve/4c/02/4c029be973834b2e923e8fca59f889c9.dcm"
1.2.276.0.7230010.3.1.2.8323329.16073.1517874394.592722,"/defaultStorage/fsRetrieve/8a/b2/8ab21015e950472484aafc3c15655915.dcm"
1.2.276.0.7230010.3.1.2.8323329.10229.1517874347.536781,"/defaultStorage/fsRetrieve/b9/72/b972170888824e5f91fd1ed18bbe94e2.dcm"
1.2.276.0.7230010.3.1.2.8323329.9413.1517874342.931648,"/defaultStorage/fsRetrieve/e5/08/e5083eeb6b5649afafec2a64adeb9dcb.dcm"
1.2.276.0.7230010.3.1.2.8323329.22628.1517874442.806547,"/defaultStorage/fsRetrieve/43/8e/438eb7c66d024a96b825a55ad0faf3be.dcm"
1.2.276.0.7230010.3.1.2.8323329.22718.1517874443.323452,"/defaultStorage/fsRetrieve/cd/18/cd1827d2c5874cfcb92e0f859dfff783.dcm"
1.2.276.0.7230010.3.1.2.8323329.2408.1517874296.339155,"/defaultStorage/fsRetrieve/2a/e3/2ae38e85f8eb42879bea8a97f43116f0.dcm"
1.2.276.0.7230010.3.1.2.8323329.25938.1517874468.547390,"/defaultStorage/fsRetrieve/6c/4f/6c4f9b40a14b4e94969950d116d34455.dcm"
1.2.276.0.7230010.3.1.2.8323329.24447.1517874454.512259,"/defaultStorage/fsRetrieve/05/7f/057ff302c4274855a32d78fbcfb00cbb.dcm"
1.2.276.0.7230010.3.1.2.8323329.19115.1517874415.303000,"/defaultStorage/fsRetrieve/a2/a8/a2a8dcbd471c4427bd1fd173831772ee.dcm"
1.2.276.0.7230010.3.1.2.8323329.27627.1517874479.570610,"/defaultStorage/fsRetrieve/62/8f/628f100eba484994b4d37fdfa4c72850.dcm"
1.2.276.0.7230010.3.1.2.8323329.4339.1517874307.225068,"/defaultStorage/fsRetrieve/13/e2/13e2f81a4b8c470c8595897f1cbed307.dcm"
1.2.276.0.7230010.3.1.2.8323329.26837.1517874474.446076,"/defaultStorage/fsRetrieve/61/1e/611e5f0dcfee45b39012395354bb2e24.dcm"
1.2.276.0.7230010.3.1.2.8323329.18312.1517874409.802821,"/defaultStorage/fsRetrieve/49/ce/49ce5f504f6a41889f58ee8fc92653d1.dcm"
1.2.276.0.7230010.3.1.2.8323329.16129.1517874394.896551,"/defaultStorage/fsRetrieve/6c/40/6c40cdd4a95644fbba2eb400e826356f.dcm"
1.2.276.0.7230010.3.1.2.8323329.28514.1517874485.701788,"/defaultStorage/fsRetrieve/03/b4/03b454a7997446d8b69520cfaf064596.dcm"
1.2.276.0.7230010.3.1.2.8323329.24135.1517874452.753737,"/defaultStorage/fsRetrieve/e1/a7/e1a73c1d3d8f4ac4ae650c885894057d.dcm"
1.2.276.0.7230010.3.1.2.8323329.5147.1517874311.593220,"/defaultStorage/fsRetrieve/7b/4e/7b4e0a4bdc6c45ce819fdb451cacf853.dcm"
1.2.276.0.7230010.3.1.2.8323329.14364.1517874378.999996,"/defaultStorage/fsRetrieve/15/f6/15f6c030f60047a5820f5c49a6ff75c8.dcm"
1.2.276.0.7230010.3.1.2.8323329.19636.1517874419.22885,"/defaultStorage/fsRetrieve/86/d8/86d861dc41714f13acb9e934aa6fdaad.dcm"
1.2.276.0.7230010.3.1.2.8323329.9593.1517874343.914196,"/defaultStorage/fsRetrieve/3a/d0/3ad077f0839f4828a91b6895f7ecc855.dcm"
1.2.276.0.7230010.3.1.2.8323329.20236.1517874426.182604,"/defaultStorage/fsRetrieve/ba/22/ba2243b181b942668e4994704a9231d2.dcm"
1.2.276.0.7230010.3.1.2.8323329.15262.1517874384.639013,"/defaultStorage/fsRetrieve/38/b9/38b9208da3854929aa3fbcbc3e79eed5.dcm"
1.2.276.0.7230010.3.1.2.8323329.22079.1517874438.734665,"/defaultStorage/fsRetrieve/47/fd/47fdd8784dda405497f9cf35b8aa3820.dcm"
1.2.276.0.7230010.3.1.2.8323329.25705.1517874466.971436,"/defaultStorage/fsRetrieve/c1/d3/c1d3af77031f46b2b0c8c04a028fc4f2.dcm"
1.2.276.0.7230010.3.1.2.8323329.12892.1517874368.181128,"/defaultStorage/fsRetrieve/92/69/92691142a0334b059808c7ba491a9edc.dcm"
1.2.276.0.7230010.3.1.2.8323329.21386.1517874433.853872,"/defaultStorage/fsRetrieve/da/d8/dad860b4bd854727b7135d8ecc5ea83a.dcm"
1.2.276.0.7230010.3.1.2.8323329.23889.1517874450.644565,"/defaultStorage/fsRetrieve/68/84/688429efeb07400b9c32d5634ebbb29e.dcm"
1.2.276.0.7230010.3.1.2.8323329.29173.1517874490.6807,"/defaultStorage/fsRetrieve/6c/f4/6cf47a9710394044b85459afc0abe1c2.dcm"
1.2.276.0.7230010.3.1.2.8323329.25460.1517874464.937328,"/defaultStorage/fsRetrieve/48/cd/48cd6bdea77b4d9d90e380186d6e5336.dcm"
1.2.276.0.7230010.3.1.2.8323329.15984.1517874394.182787,"/defaultStorage/fsRetrieve/de/38/de38bb1823e04e72ba9bf92ed6c49645.dcm"
1.2.276.0.7230010.3.1.2.8323329.13450.1517874372.685443,"/defaultStorage/fsRetrieve/57/2a/572af7121bb846af85c9bceb78883f15.dcm"
1.2.276.0.7230010.3.1.2.8323329.22094.1517874438.844225,"/defaultStorage/fsRetrieve/63/4d/634d8be1bce944149751d054a74e18c0.dcm"
1.2.276.0.7230010.3.1.2.8323329.31523.1517874509.453651,"/defaultStorage/fsRetrieve/eb/15/eb15fa8e86cc43ea82c34f01446e347d.dcm"
1.2.276.0.7230010.3.1.2.8323329.25961.1517874468.650335,"/defaultStorage/fsRetrieve/15/a7/15a7d963ef0f427684c7789748c12ac4.dcm"
1.2.276.0.7230010.3.1.2.8323329.18955.1517874414.511092,"/defaultStorage/fsRetrieve/bb/d9/bbd96f70fe644935bd9da76ad771f978.dcm"
1.2.276.0.7230010.3.1.2.8323329.9691.1517874344.410217,"/defaultStorage/fsRetrieve/09/45/0945cd8f9d1e42198831c0772a99203d.dcm"
1.2.276.0.7230010.3.1.2.8323329.18641.1517874412.750043,"/defaultStorage/fsRetrieve/58/4f/584fc3b198c5423c9a4b06befc553e89.dcm"
1.2.276.0.7230010.3.1.2.8323329.4086.1517874305.857195,"/defaultStorage/fsRetrieve/7c/9d/7c9dc0c519d9492abfe274b772b8d45b.dcm"
1.2.276.0.7230010.3.1.2.8323329.19546.1517874418.600833,"/defaultStorage/fsRetrieve/02/a6/02a60e7f2d0d4cfeaddf322729af0b85.dcm"
1.2.276.0.7230010.3.1.2.8323329.4662.1517874308.942385,"/defaultStorage/fsRetrieve/4d/54/4d540f64261943a2a4fb2f1320ef6f3b.dcm"
1.2.276.0.7230010.3.1.2.8323329.17370.1517874403.746747,"/defaultStorage/fsRetrieve/db/f1/dbf1ad69495b453899961eb1cc70b576.dcm"
1.2.276.0.7230010.3.1.2.8323329.28092.1517874483.198884,"/defaultStorage/fsRetrieve/a3/33/a333f04b36454e4495149f3bd86c0757.dcm"
1.2.276.0.7230010.3.1.2.8323329.21624.1517874435.231567,"/defaultStorage/fsRetrieve/f0/1f/f01fd933ac244ae4bb6ef94b1f1be4a7.dcm"
1.2.276.0.7230010.3.1.2.8323329.18515.1517874411.64443,"/defaultStorage/fsRetrieve/2d/1f/2d1fc96fd94b450d81a56600d264a95a.dcm"
1.2.276.0.7230010.3.1.2.8323329.18569.1517874411.533088,"/defaultStorage/fsRetrieve/5c/b5/5cb501c65d4e4d6e9356649f8ce1fe58.dcm"
1.2.276.0.7230010.3.1.2.8323329.17634.1517874405.232382,"/defaultStorage/fsRetrieve/9a/c9/9ac928e4322c4a42a1fadf4d5f63f121.dcm"
1.2.276.0.7230010.3.1.2.8323329.19717.1517874419.467808,"/defaultStorage/fsRetrieve/44/d4/44d4f2da789541c28aa6dc9a2ea5ad68.dcm"
1.2.276.0.7230010.3.1.2.8323329.6179.1517874324.169152,"/defaultStorage/fsRetrieve/4c/27/4c27437da770476e9cb9f6424ad09bd2.dcm"
1.2.276.0.7230010.3.1.2.8323329.30021.1517874495.129295,"/defaultStorage/fsRetrieve/c3/9b/c39bffb1748040bbbc5fb23e4f1f19d2.dcm"
1.2.276.0.7230010.3.1.2.8323329.15145.1517874383.881859,"/defaultStorage/fsRetrieve/f8/97/f897a966c34a43cfb4794ddfdda44c08.dcm"
1.2.276.0.7230010.3.1.2.8323329.30982.1517874505.414776,"/defaultStorage/fsRetrieve/e6/68/e6680507587d44ef8a275e7f00c83931.dcm"
1.2.276.0.7230010.3.1.2.8323329.17893.1517874407.367878,"/defaultStorage/fsRetrieve/06/b5/06b5c2c69f5f4b5ca9cc73820456543e.dcm"
1.2.276.0.7230010.3.1.2.8323329.6815.1517874327.987099,"/defaultStorage/fsRetrieve/a8/eb/a8ebb4052baa42c582b1fac13ec6baf5.dcm"
1.2.276.0.7230010.3.1.2.8323329.19282.1517874416.358088,"/defaultStorage/fsRetrieve/ed/dd/eddd1c12b75a4b6faea31983b71cd908.dcm"
1.2.276.0.7230010.3.1.2.8323329.24496.1517874454.828455,"/defaultStorage/fsRetrieve/99/8a/998a14dbb3574aba8f057a5293b7e7b7.dcm"
1.2.276.0.7230010.3.1.2.8323329.12251.1517874363.914292,"/defaultStorage/fsRetrieve/a1/1b/a11bd948ad424049a930df9684ec57c8.dcm"
1.2.276.0.7230010.3.1.2.8323329.18657.1517874412.812654,"/defaultStorage/fsRetrieve/25/e3/25e3fec90a0f4c5d9649c8732d2fc38f.dcm"
1.2.276.0.7230010.3.1.2.8323329.20275.1517874427.92643,"/defaultStorage/fsRetrieve/1a/5f/1a5faf31ff164c969e6a7cb3e922c58c.dcm"
1.2.276.0.7230010.3.1.2.8323329.10654.1517874353.292220,"/defaultStorage/fsRetrieve/32/10/321016e4f2c14cbc8c5701eea0300e24.dcm"
1.2.276.0.7230010.3.1.2.8323329.25729.1517874467.368306,"/defaultStorage/fsRetrieve/cc/81/cc817dcf24b24e7dbaa7b1d284c6d1fd.dcm"
1.2.276.0.7230010.3.1.2.8323329.5825.1517874318.440588,"/defaultStorage/fsRetrieve/ca/5b/ca5bc5ce82764984952cd628a635a2cc.dcm"
1.2.276.0.7230010.3.1.2.8323329.29394.1517874491.390009,"/defaultStorage/fsRetrieve/87/36/8736ecf388414efc9f4a33ee201f3c26.dcm"
1.2.276.0.7230010.3.1.2.8323329.6499.1517874326.170136,"/defaultStorage/fsRetrieve/17/c9/17c96e9ad22240a6afdabdd3570f09c5.dcm"
1.2.276.0.7230010.3.1.2.8323329.5026.1517874310.987849,"/defaultStorage/fsRetrieve/f5/19/f519bd26115a4250be9a911f658f8719.dcm"
1.2.276.0.7230010.3.1.2.8323329.8776.1517874339.318351,"/defaultStorage/fsRetrieve/03/47/0347e6a55432404495334eb64bce07db.dcm"
1.2.276.0.7230010.3.1.2.8323329.4861.1517874310.139208,"/defaultStorage/fsRetrieve/b0/24/b024b6f8c8134bcdb5bf5ac2b0bfaaf2.dcm"
1.2.276.0.7230010.3.1.2.8323329.18487.1517874410.899445,"/defaultStorage/fsRetrieve/f5/13/f513eed5fdf24ea18af45f42dc08d16c.dcm"
1.2.276.0.7230010.3.1.2.8323329.4116.1517874306.20117,"/defaultStorage/fsRetrieve/b7/83/b783a4b1c80b4028acba8e1626b1dd6d.dcm"
1.2.276.0.7230010.3.1.2.8323329.25451.1517874464.897206,"/defaultStorage/fsRetrieve/a1/a8/a1a8102d14cf44c3b7357966fcb23ea1.dcm"
1.2.276.0.7230010.3.1.2.8323329.12333.1517874364.354517,"/defaultStorage/fsRetrieve/8a/46/8a468351d6134e7ca8299467c2d37873.dcm"
1.2.276.0.7230010.3.1.2.8323329.9037.1517874340.807315,"/defaultStorage/fsRetrieve/a9/11/a911757aad76451d9d0747a743c7d49c.dcm"
1.2.276.0.7230010.3.1.2.8323329.14478.1517874379.673045,"/defaultStorage/fsRetrieve/55/7f/557fd9d86f9a400babf7fd7da89f0438.dcm"
1.2.276.0.7230010.3.1.2.8323329.9112.1517874341.207725,"/defaultStorage/fsRetrieve/5f/b6/5fb66a3b1a7f4ed288baed85fa59bf2f.dcm"
1.2.276.0.7230010.3.1.2.8323329.19424.1517874417.964919,"/defaultStorage/fsRetrieve/84/49/8449c16181394ebf960143246ac734a0.dcm"
1.2.276.0.7230010.3.1.2.8323329.23671.1517874449.329266,"/defaultStorage/fsRetrieve/07/ec/07ec397714da4c57a8240efb8fb1d739.dcm"
1.2.276.0.7230010.3.1.2.8323329.22765.1517874443.573619,"/defaultStorage/fsRetrieve/f9/6e/f96e0d39e7364cbdba328014608237a0.dcm"
1.2.276.0.7230010.3.1.2.8323329.16594.1517874398.447446,"/defaultStorage/fsRetrieve/bb/46/bb46115103d9499f809ee498cd2063be.dcm"
1.2.276.0.7230010.3.1.2.8323329.27364.1517874478.49096,"/defaultStorage/fsRetrieve/3e/d2/3ed2450a0542475e8bae2240f80bec9d.dcm"
1.2.276.0.7230010.3.1.2.8323329.8093.1517874335.513247,"/defaultStorage/fsRetrieve/61/22/61229598545e4196a933797f93474903.dcm"
1.2.276.0.7230010.3.1.2.8323329.2318.1517874295.892944,"/defaultStorage/fsRetrieve/bc/61/bc615a396cf144b19197c760cfe83cfe.dcm"
1.2.276.0.7230010.3.1.2.8323329.30631.1517874503.492695,"/defaultStorage/fsRetrieve/ef/3e/ef3e54fb0d754b4fb6a7d343a40845e5.dcm"
1.2.276.0.7230010.3.1.2.8323329.9517.1517874343.514340,"/defaultStorage/fsRetrieve/e5/f7/e5f79a0e8db844b980a5aa49cf1d8d50.dcm"
1.2.276.0.7230010.3.1.2.8323329.13427.1517874372.541260,"/defaultStorage/fsRetrieve/b2/d4/b2d499572dbf4c8f98b1680fe4cf316a.dcm"
1.2.276.0.7230010.3.1.2.8323329.7889.1517874334.252873,"/defaultStorage/fsRetrieve/8b/ad/8bad087d333a4b56809ce93883c07549.dcm"
1.2.276.0.7230010.3.1.2.8323329.28674.1517874487.247282,"/defaultStorage/fsRetrieve/ba/6e/ba6ea37b72e64aa391628670c6622e04.dcm"
1.2.276.0.7230010.3.1.2.8323329.16274.1517874395.907746,"/defaultStorage/fsRetrieve/7f/1e/7f1e9c3d119940dc8fb91ec36f0bfc05.dcm"
1.2.276.0.7230010.3.1.2.8323329.23678.1517874449.360012,"/defaultStorage/fsRetrieve/00/46/00461ba6463e4c91b36e8dce628f64db.dcm"
1.2.276.0.7230010.3.1.2.8323329.4370.1517874307.417190,"/defaultStorage/fsRetrieve/f5/62/f562f08d102146c6b3604d0f795552f6.dcm"
1.2.276.0.7230010.3.1.2.8323329.16519.1517874398.23734,"/defaultStorage/fsRetrieve/2c/cd/2ccdb1d4b7b94f82b949a3ced53f4a0a.dcm"
1.2.276.0.7230010.3.1.2.8323329.21423.1517874434.36845,"/defaultStorage/fsRetrieve/bf/ee/bfee391611e84447b849020173a69fdc.dcm"
1.2.276.0.7230010.3.1.2.8323329.4195.1517874306.476161,"/defaultStorage/fsRetrieve/dd/82/dd82e8d5f8694c1f8e33735712082c38.dcm"
1.2.276.0.7230010.3.1.2.8323329.8031.1517874335.146800,"/defaultStorage/fsRetrieve/ad/62/ad62fffd67d94d11a4f567b999f4fa0a.dcm"
1.2.276.0.7230010.3.1.2.8323329.25785.1517874467.654081,"/defaultStorage/fsRetrieve/e4/d5/e4d5a05a1e154dd7973784114fd05eb7.dcm"
1.2.276.0.7230010.3.1.2.8323329.29584.1517874492.671883,"/defaultStorage/fsRetrieve/38/8e/388ef6aa417447718fc19ca8d1fb9093.dcm"
1.2.276.0.7230010.3.1.2.8323329.22748.1517874443.501706,"/defaultStorage/fsRetrieve/f1/4d/f14dd07daf874754b879980250704e9a.dcm"
1.2.276.0.7230010.3.1.2.8323329.19766.1517874419.707396,"/defaultStorage/fsRetrieve/46/3e/463e328233154977ac8743c3fe214a43.dcm"
1.2.276.0.7230010.3.1.2.8323329.24869.1517874458.595204,"/defaultStorage/fsRetrieve/ff/0b/ff0b89e97dcd4f2d8e6a29e8445332c7.dcm"
1.2.276.0.7230010.3.1.2.8323329.27050.1517874475.663075,"/defaultStorage/fsRetrieve/db/74/db7424c5fed54f919a4cbe1f87a22868.dcm"
1.2.276.0.7230010.3.1.2.8323329.15554.1517874387.293788,"/defaultStorage/fsRetrieve/5b/c2/5bc25aa5ca7741d6a2b7bf16cf71e1c3.dcm"
1.2.276.0.7230010.3.1.2.8323329.4974.1517874310.694863,"/defaultStorage/fsRetrieve/61/34/61340d5d02a349228ad0d982c0508692.dcm"
1.2.276.0.7230010.3.1.2.8323329.17171.1517874402.648581,"/defaultStorage/fsRetrieve/0b/8b/0b8b9035eca440f8800d0fc3c00c5c53.dcm"
1.2.276.0.7230010.3.1.2.8323329.24055.1517874452.172460,"/defaultStorage/fsRetrieve/8d/df/8ddf4fce9aea4f59b86f9dfbc22915bf.dcm"
1.2.276.0.7230010.3.1.2.8323329.5248.1517874312.210441,"/defaultStorage/fsRetrieve/75/07/750776bdf2ab4462954279b56f81645a.dcm"
1.2.276.0.7230010.3.1.2.8323329.28796.1517874487.888794,"/defaultStorage/fsRetrieve/5b/ae/5baedda7d76e462588a5a60a5fa64615.dcm"
1.2.276.0.7230010.3.1.2.8323329.4867.1517874310.171927,"/defaultStorage/fsRetrieve/13/12/1312f25ce80541c28748b9e2c9847709.dcm"
1.2.276.0.7230010.3.1.2.8323329.22625.1517874442.799648,"/defaultStorage/fsRetrieve/81/29/812984212010457eaa80493d03a8c125.dcm"
1.2.276.0.7230010.3.1.2.8323329.8153.1517874335.819550,"/defaultStorage/fsRetrieve/4b/f6/4bf611ff27e5465eb4cfc5ca49ba3180.dcm"
1.2.276.0.7230010.3.1.2.8323329.20715.1517874429.451595,"/defaultStorage/fsRetrieve/4c/bc/4cbc7687cd8349d0b8b7c5a818d36d58.dcm"
1.2.276.0.7230010.3.1.2.8323329.6525.1517874326.371141,"/defaultStorage/fsRetrieve/91/98/9198b27b07b74f2abf7050dba55d38d9.dcm"
1.2.276.0.7230010.3.1.2.8323329.30984.1517874505.422751,"/defaultStorage/fsRetrieve/b0/f6/b0f65b33fb3746bca33d7c8afbbdabcb.dcm"
1.2.276.0.7230010.3.1.2.8323329.5691.1517874317.632471,"/defaultStorage/fsRetrieve/27/7d/277d510cc0c84379a13822d41b467dd6.dcm"
1.2.276.0.7230010.3.1.2.8323329.10879.1517874354.655714,"/defaultStorage/fsRetrieve/ce/48/ce482146733e41eb86155113b317ebbf.dcm"
1.2.276.0.7230010.3.1.2.8323329.19254.1517874416.178965,"/defaultStorage/fsRetrieve/ea/47/ea47d8d30b8946f297ea399aecf25beb.dcm"
1.2.276.0.7230010.3.1.2.8323329.2211.1517874295.279152,"/defaultStorage/fsRetrieve/89/6f/896ff767fd7f4c00ba9f96efe6f4b591.dcm"
1.2.276.0.7230010.3.1.2.8323329.15767.1517874392.897354,"/defaultStorage/fsRetrieve/95/59/9559b06189d24fc1afaab1efd215576d.dcm"
1.2.276.0.7230010.3.1.2.8323329.1480.1517874291.117679,"/defaultStorage/fsRetrieve/1e/55/1e55f8c6b27344c2b4a269509460ce7a.dcm"
1.2.276.0.7230010.3.1.2.8323329.16488.1517874397.837483,"/defaultStorage/fsRetrieve/9a/c2/9ac23985730f4018b4f158fde04004a1.dcm"
1.2.276.0.7230010.3.1.2.8323329.25020.1517874462.238905,"/defaultStorage/fsRetrieve/11/a7/11a7bc43721040e992923e9b29bcf75d.dcm"
1.2.276.0.7230010.3.1.2.8323329.9523.1517874343.563393,"/defaultStorage/fsRetrieve/e8/ea/e8ea96a31c1a4d9b9b0a3c3f0f7afe0b.dcm"
1.2.276.0.7230010.3.1.2.8323329.11417.1517874358.336510,"/defaultStorage/fsRetrieve/b9/69/b969150dc4e0429bb6e700025e5e8642.dcm"
1.2.276.0.7230010.3.1.2.8323329.12327.1517874364.312954,"/defaultStorage/fsRetrieve/ad/73/ad739174adea4d0fb89fd1f7d01a04ae.dcm"
1.2.276.0.7230010.3.1.2.8323329.3064.1517874299.976334,"/defaultStorage/fsRetrieve/d7/81/d781493bc81447c8a4fe80e99f355be0.dcm"
1.2.276.0.7230010.3.1.2.8323329.28437.1517874485.187284,"/defaultStorage/fsRetrieve/32/f6/32f662794a914928a05e4c489ca45772.dcm"
1.2.276.0.7230010.3.1.2.8323329.30919.1517874505.105780,"/defaultStorage/fsRetrieve/30/0b/300b6c5b92094463b2f4f7003a4c95de.dcm"
1.2.276.0.7230010.3.1.2.8323329.20467.1517874428.222048,"/defaultStorage/fsRetrieve/74/35/74352bc3ba04431982168e8e399aa4bf.dcm"
1.2.276.0.7230010.3.1.2.8323329.19725.1517874419.493751,"/defaultStorage/fsRetrieve/a8/84/a884a32b411a4ee9a0ce36adf7fa0c68.dcm"
1.2.276.0.7230010.3.1.2.8323329.28656.1517874486.896252,"/defaultStorage/fsRetrieve/21/1d/211df51ea4aa420ab8e541ca0ad396e2.dcm"
1.2.276.0.7230010.3.1.2.8323329.12083.1517874362.951487,"/defaultStorage/fsRetrieve/42/07/42079c693e8e4eec8824a3db6b407cd1.dcm"
1.2.276.0.7230010.3.1.2.8323329.9756.1517874344.730173,"/defaultStorage/fsRetrieve/24/f0/24f0479543a94225aa710ab2be572962.dcm"
1.2.276.0.7230010.3.1.2.8323329.20855.1517874430.151469,"/defaultStorage/fsRetrieve/6b/83/6b83b05e923444b0a293472ec9438385.dcm"
1.2.276.0.7230010.3.1.2.8323329.6201.1517874324.317559,"/defaultStorage/fsRetrieve/a4/1f/a41f22e2877748eda449224e29d04bcb.dcm"
1.2.276.0.7230010.3.1.2.8323329.10361.1517874351.137210,"/defaultStorage/fsRetrieve/b2/12/b21246871ad44fd69dac5a4dbd0b3477.dcm"
1.2.276.0.7230010.3.1.2.8323329.5570.1517874317.46653,"/defaultStorage/fsRetrieve/5e/9b/5e9b47b899614c61b2ba0af001efeee9.dcm"
1.2.276.0.7230010.3.1.2.8323329.23927.1517874450.828351,"/defaultStorage/fsRetrieve/f1/40/f140c7fdfcf54de6a44e11998fa5a21c.dcm"
1.2.276.0.7230010.3.1.2.8323329.4070.1517874305.763425,"/defaultStorage/fsRetrieve/71/c8/71c8f6309ebc461cac456322de0792ff.dcm"
1.2.276.0.7230010.3.1.2.8323329.14879.1517874382.329427,"/defaultStorage/fsRetrieve/48/b2/48b28dfd05794845a63d1083f3da4465.dcm"
1.2.276.0.7230010.3.1.2.8323329.2591.1517874297.360266,"/defaultStorage/fsRetrieve/98/bb/98bbc1ba8bd845029d314297bc15c88e.dcm"
1.2.276.0.7230010.3.1.2.8323329.3229.1517874300.911318,"/defaultStorage/fsRetrieve/49/36/49364ed7874844f69b14a4e3545e0791.dcm"
1.2.276.0.7230010.3.1.2.8323329.24403.1517874454.280652,"/defaultStorage/fsRetrieve/6b/95/6b95e0bf2449433b8502131a71a78e7c.dcm"
1.2.276.0.7230010.3.1.2.8323329.7925.1517874334.466611,"/defaultStorage/fsRetrieve/c5/f2/c5f2708e8eec4035b681ffd9dab1ae60.dcm"
1.2.276.0.7230010.3.1.2.8323329.13963.1517874375.841067,"/defaultStorage/fsRetrieve/ac/32/ac328178ff124b33b9d3286fb6735709.dcm"
1.2.276.0.7230010.3.1.2.8323329.14107.1517874377.623260,"/defaultStorage/fsRetrieve/49/c9/49c9a7517b064f418d16605137b851f6.dcm"
1.2.276.0.7230010.3.1.2.8323329.19552.1517874418.631151,"/defaultStorage/fsRetrieve/aa/95/aa95e6deea5445829858621419385916.dcm"
1.2.276.0.7230010.3.1.2.8323329.15067.1517874383.399149,"/defaultStorage/fsRetrieve/5a/4b/5a4b801210cd460eb9af6719d317c395.dcm"
1.2.276.0.7230010.3.1.2.8323329.30558.1517874502.2079,"/defaultStorage/fsRetrieve/69/e5/69e5c2dd5bd14213ba19a4a5ed4f39bc.dcm"
1.2.276.0.7230010.3.1.2.8323329.3373.1517874301.756997,"/defaultStorage/fsRetrieve/e2/b7/e2b7a63ad7a14a36b3d2fad248466f54.dcm"
1.2.276.0.7230010.3.1.2.8323329.5819.1517874318.387538,"/defaultStorage/fsRetrieve/e9/99/e99900c37e3646adb3036dbf409857b8.dcm"
1.2.276.0.7230010.3.1.2.8323329.6545.1517874326.492715,"/defaultStorage/fsRetrieve/d3/7c/d37c196789764509bb80c7e5e21daf36.dcm"
1.2.276.0.7230010.3.1.2.8323329.20128.1517874423.816047,"/defaultStorage/fsRetrieve/6d/a8/6da84b5b399f4265af24ac7d72878d34.dcm"
1.2.276.0.7230010.3.1.2.8323329.30621.1517874503.438121,"/defaultStorage/fsRetrieve/4b/e8/4be8524f3d804844abe9eb13d2e013d1.dcm"
